"";"x"
"CDHR5";0,0100011800120473
"CYP2R1";-1,46593178457815
"ENGASE";-1,45463772508765
"GAS6-AS1";-1,31542040352043
"HOXA2";-1,49728231163944
"LOC90246";-1,36211812213274
"CTBP1-AS";-1,14003411489555
"TEX45";-0,747564832761126
"ATP10B";-0,750551461011744
"LPA";-1,30767846631925
"COL6A1";-0,632015953029978
"LRRIQ1";-0,436090890417737
"GUCA2A";0,737950561165071
"PAQR5";-0,810282535494385
"DZANK1";-1,4816392152546
"ZGLP1";-1,3368684456489
"MSANTD2";-1,52570975449695
"QRICH2";-1,3178179959773
"EXOC3L4";-0,545468062813524
"ZFPM2-AS1";-0,719700394454991
"GUSBP11";-1,45585585063867
"SLC38A4";0,166607833361696
"NKX2-1";0,0138590687229749
"MFSD7";-1,48405518822485
"ADGRF4";-1,26891276946726
"ARAP3";-1,45951291860132
"NPFF";-1,44998373776255
"HOXA1";-1,29705002192327
"RGS6";-0,659365260358064
"LGR6";-0,737010339549113
"CYP4Z2P";-1,34459231823733
"COL16A1";-1,13938646270199
"CAPN5";-1,23615749874319
"FREM2";0,205558260259672
"TUBBP5";-1,05995674287965
"DLEC1";-1,45301168156293
"USP40";-1,44420232805595
"LOC100130705";-1,15595424237053
"WDR86-AS1";-0,819414784847001
"MBIP";-0,180730719320867
"SCARNA7";-1,00461699408967
"NPIPB3";-1,45413662146137
"SATB1";-0,944722158299138
"IDUA";-1,58311174656612
"PKHD1";-0,115071102427517
"LINC00482";-0,616521165155171
"NEBL";-0,266644962606293
"KIFC3";-1,09882431635532
"DPY19L2";-0,845891655840422
"ACSS3";-0,75143951246214
"PLA2G6";-1,42288526764274
"ZNF671";-0,83330762689872
"TRPV4";-1,08098202841698
"PKNOX2";-0,763518888758555
"LINC01089";-1,42169022963708
"ACCS";-1,54323379542902
"QPRT";-0,151333962865363
"KLK2";0,585924688222735
"MPPED2";-1,21066727800838
"ALOX5";-1,25167390506468
"LOC440173";0,745440657920837
"APCDD1";-0,992939231376831
"SCAMP5";-0,603103922101792
"SLC6A1";-1,05998568895551
"KALRN";0,162130679495611
"SH3RF2";-1,03608040620391
"EMX2OS";-1,22986376548818
"RIPK3";-1,4307543346188
"TSNAXIP1";-1,48503925674742
"CCDC136";-1,29643384968222
"DAPL1";-0,222962084367843
"FAHD2CP";-1,32899227520782
"ERP27";-0,430351862471125
"SH2D3A";-1,56084359574292
"SLC6A12";-0,0527363051421115
"SLC4A11";-1,40919113771608
"IL1A";-0,553937420124207
"ENTPD3";-0,672577653774246
"LOC155060";-1,27735883105744
"MEIS3";-1,07802568521431
"PTGS2";-0,629355276781249
"CYP2C8";-1,32815269997633
"TEAD1";-1,1885260492022
"ACOXL";-0,863299369605976
"RAD52";-1,47756366749465
"HOXA-AS2";-1,24661685264351
"ERICH5";-0,337342760442312
"H1FX-AS1";-1,33190411610469
"TPRXL";0,83124213498614
"CXCL8";0,981868911534879
"CDX2";-0,470003803651352
"MAPK15";-0,599691089540468
"AXDND1";0,0361324855502706
"TGFB3";-1,17635264077034
"PRSS53";-1,42118527430617
"HAGLR";-1,08144666910712
"MICAL1";-1,34267117650385
"ITGB7";-1,1897369439644
"TGM5";-0,0935136769997057
"SMAD6";-1,21537641166176
"TCIRG1";-1,48767528839435
"LOC101928100";-0,722672023988179
"ARHGEF28";-1,22283568366813
"THBD";-0,382355703812817
"SOX2";0,492587267635779
"GPC2";-0,82073791090398
"OBSL1";-1,38287738293522
"SLCO4A1";0,386533499180338
"CERS1";0,543238638238847
"CPNE7";-0,29373415744244
"RSRP1";-1,5087795198115
"S1PR4";-1,05992134519536
"FGL2";-0,0244955995863319
"PLA2G4A";-0,0523968058927938
"CFAP45";-0,0402064153973068
"DAPP1";-0,988471288542871
"LOC653160";-1,39550768889911
"NIPSNAP3B";-1,41638390944049
"CZ1P-ASNS";-1,41825732772493
"CRYBG2";-1,26214490433108
"OLFM2";-0,52307666622087
"TMEM91";-1,10105958489813
"SNAI3";-1,3701215049854
"RASGEF1A";-0,851926596890245
"FZD10-AS1";-1,03007526060858
"SH3GL2";0,789162588778461
"PDXDC2P-NPIPB14P";-1,15811589337227
"CRABP2_mRNA";-0,174237876561718
"LINC002481";-1,19505716997344
"TMTC1";0,748999341979266
"TRNP1";-0,875958948637682
"AGR3";0,843856719385772
"ARMCX1";-0,585355394090829
"SHC3";-0,662797093226524
"CDRT1";-0,965827179431718
"ADM5";-1,34142705129317
"PASK";-1,2434629384753
"COCH";0,22896275880322
"ST6GAL2";-0,595396481957596
"CATSPERE";-1,34034480812658
"PRSS3";1,08123068710801
"LINC00680";-1,26193867563857
"CXCL10";1,10741405750866
"SLC7A4";-1,44951189994846
"PPP1R3G";-0,524405674985035
"EGFL6";-0,128635243263113
"FIRRE";0,0618575683755377
"SLC17A9";-1,17332794067223
"CLDN3";0,913745767635139
"CABP4";-0,722648571108657
"RNF217";-1,0919353821917
"PLB1";-0,902761146931115
"OBSCN";-1,23475279674394
"MIR205";-1,34422524201696
"FAM149A";-0,969396833428664
"EFHC1";-1,39378103802253
"KYNU";0,139489528875768
"IGF2-AS";-0,703157613961239
"MAN1C1";0,469907469166594
"C5orf66";-1,37604220090008
"LYZ";0,861839773079597
"UGT1A8";-0,53669668168774
"LSAMP";-0,293907108398373
"ARHGAP27P1-BPTFP1-KPNA2P3";-1,34004781614343
"SPOCK3";-0,420344539862379
"MARK1";-1,00953150760781
"PRKXP1";-1,07797146300352
"CFAP69";-1,40422199007686
"NKTR";-1,49073493231177
"CDKN2B";0,0531033556271472
"ZNF528";-1,27312921433312
"WNT4";-0,851131239613447
"TRIM22";-0,931154910098838
"MYCN";-0,978423276654944
"CATSPER1";-1,09242116418327
"DCUN1D2";-1,4050452642107
"UBQLNL";-1,50917722847978
"STK31";-1,17167812537
"LINC01530";-0,966513347094098
"ELFN2";-0,262165699352581
"PALM";-0,96660637082599
"CFI";-1,00412206157778
"LINC00894";-1,42474553194804
"TTLL7";-0,773318584822613
"SLC16A7";-0,60848865908662
"ANO8";-1,42608494728095
"AKAP7";-0,780511325797493
"SLC18B1";-0,964502000880268
"DMKN";-0,424046977186791
"ISLR";-0,35377573694879
"TAC3";-0,528331898689479
"ALDH1L1-AS2";-1,06186742665396
"GTSF1";0,717988873228449
"TRPV1";-1,35917731685706
"SLC19A2";-0,654749599086602
"LOC284454";-1,43078067596738
"FCMR";-0,427055133368506
"IGFL2-AS1";-0,314577186976915
"SNORD47";-1,18505665143485
"TCTE3";-1,205699104218
"PMP22";0,671468507712454
"TDH";-1,24699950602964
"PKP1";-0,92592932430547
"ZNF790-AS1";-0,921858532378818
"AOC2";-1,10247966360669
"LOC105379152";-0,140943748820268
"IL17RA";-1,31874290575402
"LINC01239";-0,0503490019605038
"RPPH1";-0,0718384543886787
"GOLGA8B";-1,34869802962744
"SHC2";-1,12799545419676
"CCDC146";-1,39271389707669
"CCDC60";-0,741662806027705
"NME3";-1,23833510165843
"FAM118A";-0,979532614454688
"ZNF462";-0,318540760161888
"HCK";0,409869067115831
"ANKRD19P";-0,837951230417248
"PGAM2";-1,43579568437569
"FSTL4";-1,02516461786441
"XAF1";-1,22472565742136
"LOC100288778";-1,22565205851255
"DOK7";-1,48068280487824
"CHRNA10";-1,35992611400916
"SLC5A9";-1,2747127437858
"DOPEY1";-1,33446574887672
"ATG9B";-0,397338027697543
"FCGR3A";0,959759597108428
"INTS6L";-1,10150872673186
"ARL17B";-0,459298934098089
"BLACAT1";-0,957900360023459
"GPSM1";-0,852134568069661
"FMO9P";-0,281581536923105
"CEP162";-1,0941048030298
"GPR35";-0,866574850131116
"LIPC";-0,463143571293457
"AQP3";-1,03841808060016
"TNNC1";-0,629588954717898
"TPTE2P5";-1,44070972457229
"SPINK5";-0,0855927601958231
"KMT5C";-1,29487886813645
"QPCT";-0,0340612050576284
"HLA-J";-1,27076456537851
"PPIEL";-0,97505534443338
"CADM1";-0,737398827694552
"VAV1";-0,451017774568544
"DGAT2";-0,900764706882028
"AADAC";0,163797758047479
"ZNF614";-0,957969357566914
"DDX11L2";-0,807877821546178
"APOL2";-1,22383700697996
"TSGA10IP";-0,457137066629082
"ZNF888";-0,991747788386425
"LOC171391";-1,33188672513378
"LINC01436";-0,00214289040277583
"EPHB6";-1,29226339167729
"CYP2D7";-1,46517150934931
"LYG1";-1,26694994734922
"DKK1";-0,0230634402397905
"MAATS1";-0,517743504489054
"C8orf58";-1,41941718710412
"TPCN1";-1,50053763891874
"MUC15";-0,169016466236725
"DUSP2";-0,927413707722775
"TLR5";-1,195362029693
"B3GNT3";-0,873747991371574
"GYG2P1";0,0896841582048826
"COL6A4P2";-1,04024009265514
"ATG16L2";-1,41318258720711
"HSP90AB4P";-0,950828376043631
"ANKRD50";-0,691485292040921
"ZBTB18";-1,07067237908527
"KIF5A";-0,966935770889867
"LOC100130238";-0,738619004848524
"OGT";-1,43871880723231
"CPA3";0,325555620269879
"LINC00960";-1,20364596574242
"LINC00240";-1,43760311016126
"PCP2";-1,1687625492723
"PHKA2";-1,2510291378364
"FAM238C";-1,09046626273432
"DLG4";-1,08242500285453
"LOC646471";-1,25890161702053
"ANKRD20A5P";-1,11052493893091
"MS4A2";-0,138418301891557
"LRRC37A3";-0,99949381366597
"ANKK1";-1,27943913062301
"ZNF793";-1,44046598089431
"PARP15";-1,12740427302784
"ABCC10";-1,49853659649405
"CENPT";-1,50731150693743
"GSPT2";-0,839993206165949
"GPNMB";0,417962986049512
"ZNF547";-1,41463374413095
"RELL2";-1,21345512766755
"NGEF";-0,702691014946196
"CLIC3";-0,474367854719731
"LOC100129534";-1,22362550389551
"IGDCC3";0,0186198162412491
"DTX1";-0,532922645280669
"LOC101927759";-1,049696846304
"PGM5";-0,133104936048641
"HOXB9";-0,435374979465584
"CERS4";-0,129282185195983
"ZFP3";-1,15418694055168
"CCL22";-0,0108535335074061
"ZDHHC17";-1,24512465127444
"HOPX";0,396407683337239
"IGSF1";-0,254322009033514
"EFCC1";-0,788769209644028
"LAT";-1,49342538796241
"WNT11";-0,15443888062789
"SYTL2";-1,0347181713096
"LOC654780";-1,45947533987762
"LINC00630";-1,25275634864856
"FMNL2";-0,558194218904693
"ADAMTS13";-1,07221209492962
"MAP6";-1,09841384993275
"C15orf48";1,0384728036474
"EN1";-0,182756088226088
"APOD";-0,0487204287055642
"VWA5B2";-1,17708053505949
"TMEM176A";0,297680610270176
"TNK1";-1,35343532385712
"CSMD1";-0,631481857811669
"EML6";-1,17234115883485
"AKR1C4";0,896017596459756
"CHST10";-0,853387985516135
"MVB12B";-1,06579138330175
"BCAT1";0,9556472171289
"MCM3AP-AS1";-1,27898720243471
"MST1";-1,3703602599965
"CASP14";0,649940368367649
"CNGB1";0,0125063509548596
"TNFRSF10B";-1,47722291253675
"KRT6A_mRNA";-0,342041061628532
"RPS17";-0,0685414740794245
"FAM181B";-1,01543847914003
"SERPINA1";0,729099823693072
